zip_code,city,country,state
68655,Primrose,Boone,Nebraska
68658,Rising City,Butler,Nebraska
68659,Rogers,Colfax,Nebraska
68660,Saint Edward,Boone,Nebraska
68661,Schuyler,Colfax,Nebraska
68662,Shelby,Polk,Nebraska
68663,Silver Creek,Merrick,Nebraska
68664,Snyder,Dodge,Nebraska
68665,Spalding,Greeley,Nebraska
68666,Stromsburg,Polk,Nebraska
68667,Surprise,Butler,Nebraska
68669,Ulysses,Butler,Nebraska
68701,Norfolk,Madison,Nebraska
68702,Norfolk,Madison,Nebraska
68710,Allen,Dixon,Nebraska
68711,Amelia,Holt,Nebraska
68713,Atkinson,Holt,Nebraska
68714,Bassett,Rock,Nebraska
68715,Battle Creek,Madison,Nebraska
68716,Beemer,Cuming,Nebraska
68717,Belden,Cedar,Nebraska
68718,Bloomfield,Knox,Nebraska
68719,Bristow,Boyd,Nebraska
68720,Brunswick,Antelope,Nebraska
68722,Butte,Boyd,Nebraska
68723,Carroll,Wayne,Nebraska
68724,Center,Knox,Nebraska
68725,Chambers,Holt,Nebraska
68726,Clearwater,Antelope,Nebraska
68727,Coleridge,Cedar,Nebraska
68728,Concord,Dixon,Nebraska
68729,Creighton,Knox,Nebraska
68730,Crofton,Knox,Nebraska
68731,Dakota City,Dakota,Nebraska
68732,Dixon,Dixon,Nebraska
68733,Emerson,Dakota,Nebraska
68734,Emmet,Holt,Nebraska
68735,Ewing,Holt,Nebraska
68736,Fordyce,Cedar,Nebraska
68738,Hadar,Pierce,Nebraska
68739,Hartington,Cedar,Nebraska
68740,Hoskins,Wayne,Nebraska
68741,Hubbard,Dakota,Nebraska
68742,Inman,Holt,Nebraska
68743,Jackson,Dakota,Nebraska
68745,Laurel,Cedar,Nebraska
68746,Lynch,Boyd,Nebraska
68747,Mclean,Pierce,Nebraska
68748,Madison,Madison,Nebraska
68749,Magnet,Cedar,Nebraska
68751,Maskell,Dixon,Nebraska
68752,Meadow Grove,Madison,Nebraska
68753,Mills,Keya Paha,Nebraska
68755,Naper,Boyd,Nebraska
68756,Neligh,Antelope,Nebraska
68757,Newcastle,Dixon,Nebraska
68758,Newman Grove,Madison,Nebraska
68759,Newport,Keya Paha,Nebraska
68760,Niobrara,Knox,Nebraska
68761,Oakdale,Antelope,Nebraska
68763,Oneill,Holt,Nebraska
68764,Orchard,Antelope,Nebraska
68765,Osmond,Pierce,Nebraska
68766,Page,Holt,Nebraska
68767,Pierce,Pierce,Nebraska
68768,Pilger,Stanton,Nebraska
68769,Plainview,Pierce,Nebraska
68770,Ponca,Dixon,Nebraska
68771,Randolph,Cedar,Nebraska
68773,Royal,Antelope,Nebraska
68774,Saint Helena,Cedar,Nebraska
68776,South Sioux City,Dakota,Nebraska
68777,Spencer,Boyd,Nebraska
68778,Springview,Keya Paha,Nebraska
68779,Stanton,Stanton,Nebraska
68780,Stuart,Holt,Nebraska
68781,Tilden,Madison,Nebraska
68783,Verdigre,Knox,Nebraska
68784,Wakefield,Dixon,Nebraska
68785,Waterbury,Dixon,Nebraska
68786,Wausa,Knox,Nebraska
68787,Wayne,Wayne,Nebraska
68788,West Point,Cuming,Nebraska
68789,Winnetoon,Knox,Nebraska
68790,Winside,Wayne,Nebraska
68791,Wisner,Cuming,Nebraska
68792,Wynot,Cedar,Nebraska
68801,Grand Island,Hall,Nebraska
68802,Grand Island,Hall,Nebraska
68803,Grand Island,Hall,Nebraska
68810,Alda,Hall,Nebraska
68812,Amherst,Buffalo,Nebraska
68813,Anselmo,Custer,Nebraska
68814,Ansley,Custer,Nebraska
68815,Arcadia,Valley,Nebraska
68816,Archer,Merrick,Nebraska
68817,Ashton,Sherman,Nebraska
68818,Aurora,Hamilton,Nebraska
68820,Boelus,Howard,Nebraska
68821,Brewster,Blaine,Nebraska
68822,Broken Bow,Custer,Nebraska
68823,Burwell,Garfield,Nebraska
68824,Cairo,Hall,Nebraska
68825,Callaway,Custer,Nebraska
68826,Central City,Merrick,Nebraska
68827,Chapman,Merrick,Nebraska
68828,Comstock,Custer,Nebraska
68831,Dannebrog,Howard,Nebraska
68832,Doniphan,Hall,Nebraska
68833,Dunning,Blaine,Nebraska
68834,Eddyville,Dawson,Nebraska
68835,Elba,Howard,Nebraska
68836,Elm Creek,Buffalo,Nebraska
68837,Elyria,Valley,Nebraska
68838,Farwell,Howard,Nebraska
68840,Gibbon,Buffalo,Nebraska
68841,Giltner,Hamilton,Nebraska
68842,Greeley,Greeley,Nebraska
68843,Hampton,Hamilton,Nebraska
68844,Hazard,Sherman,Nebraska
68845,Kearney,Buffalo,Nebraska
68846,Hordville,Hamilton,Nebraska
68847,Kearney,Buffalo,Nebraska
68848,Kearney,Buffalo,Nebraska
68849,Kearney,Buffalo,Nebraska
68850,Lexington,Dawson,Nebraska
68852,Litchfield,Sherman,Nebraska
68853,Loup City,Sherman,Nebraska
68854,Marquette,Hamilton,Nebraska
68855,Mason City,Custer,Nebraska
68856,Merna,Custer,Nebraska
68858,Miller,Buffalo,Nebraska
68859,North Loup,Valley,Nebraska
68860,Oconto,Custer,Nebraska
68861,Odessa,Buffalo,Nebraska
68862,Ord,Valley,Nebraska
68863,Overton,Dawson,Nebraska
68864,Palmer,Merrick,Nebraska
68865,Phillips,Hamilton,Nebraska
68866,Pleasanton,Buffalo,Nebraska
68869,Ravenna,Buffalo,Nebraska
68870,Riverdale,Buffalo,Nebraska
68871,Rockville,Sherman,Nebraska
68872,Saint Libory,Howard,Nebraska
68873,Saint Paul,Howard,Nebraska
68874,Sargent,Custer,Nebraska
68875,Scotia,Greeley,Nebraska
68876,Shelton,Buffalo,Nebraska
68878,Sumner,Dawson,Nebraska
68879,Taylor,Loup,Nebraska
68881,Westerville,Custer,Nebraska
68882,Wolbach,Greeley,Nebraska
68883,Wood River,Hall,Nebraska
68901,Hastings,Adams,Nebraska
68902,Hastings,Adams,Nebraska
68920,Alma,Harlan,Nebraska
68922,Arapahoe,Furnas,Nebraska
68923,Atlanta,Phelps,Nebraska
68924,Axtell,Kearney,Nebraska
68925,Ayr,Adams,Nebraska
68926,Beaver City,Furnas,Nebraska
68927,Bertrand,Phelps,Nebraska
68928,Bladen,Webster,Nebraska
68929,Bloomington,Franklin,Nebraska
68930,Blue Hill,Webster,Nebraska
68932,Campbell,Franklin,Nebraska
68933,Clay Center,Clay,Nebraska
68934,Deweese,Clay,Nebraska
68935,Edgar,Clay,Nebraska
68936,Edison,Furnas,Nebraska
68937,Elwood,Gosper,Nebraska
68938,Fairfield,Clay,Nebraska
68939,Franklin,Franklin,Nebraska
68940,Funk,Phelps,Nebraska
68941,Glenvil,Clay,Nebraska
68942,Guide Rock,Webster,Nebraska
68943,Hardy,Nuckolls,Nebraska
68944,Harvard,Clay,Nebraska
68945,Heartwell,Kearney,Nebraska
68946,Hendley,Furnas,Nebraska
68947,Hildreth,Franklin,Nebraska
68948,Holbrook,Furnas,Nebraska
68949,Holdrege,Phelps,Nebraska
68950,Holstein,Adams,Nebraska
68952,Inavale,Webster,Nebraska
68954,Inland,Clay,Nebraska
68955,Juniata,Adams,Nebraska
68956,Kenesaw,Adams,Nebraska
68957,Lawrence,Nuckolls,Nebraska
68958,Loomis,Phelps,Nebraska
68959,Minden,Kearney,Nebraska
68960,Naponee,Franklin,Nebraska
68961,Nelson,Nuckolls,Nebraska
68964,Oak,Nuckolls,Nebraska
68966,Orleans,Harlan,Nebraska
68967,Oxford,Furnas,Nebraska
68969,Ragan,Harlan,Nebraska
68970,Red Cloud,Webster,Nebraska
68971,Republican City,Harlan,Nebraska
68972,Riverton,Franklin,Nebraska
68973,Roseland,Adams,Nebraska
68974,Ruskin,Nuckolls,Nebraska
68975,Saronville,Clay,Nebraska
68976,Smithfield,Gosper,Nebraska
68977,Stamford,Harlan,Nebraska
68978,Superior,Nuckolls,Nebraska
68979,Sutton,Clay,Nebraska
68980,Trumbull,Clay,Nebraska
68981,Upland,Franklin,Nebraska
68982,Wilcox,Kearney,Nebraska
69001,Mc Cook,Red Willow,Nebraska
69020,Bartley,Red Willow,Nebraska
69021,Benkelman,Dundy,Nebraska
69022,Cambridge,Furnas,Nebraska
69023,Champion,Chase,Nebraska
69024,Culbertson,Hitchcock,Nebraska
69025,Curtis,Frontier,Nebraska
69026,Danbury,Red Willow,Nebraska
69027,Enders,Chase,Nebraska
69028,Eustis,Frontier,Nebraska
69029,Farnam,Dawson,Nebraska
69030,Haigler,Dundy,Nebraska
69032,Hayes Center,Hayes,Nebraska
69033,Imperial,Chase,Nebraska
69034,Indianola,Red Willow,Nebraska
69036,Lebanon,Red Willow,Nebraska
69037,Max,Dundy,Nebraska
69038,Maywood,Frontier,Nebraska
69039,Moorefield,Frontier,Nebraska
69040,Palisade,Hitchcock,Nebraska
69041,Parks,Dundy,Nebraska
69042,Stockville,Frontier,Nebraska
69043,Stratton,Hitchcock,Nebraska
69044,Trenton,Hitchcock,Nebraska
69045,Wauneta,Chase,Nebraska
69046,Wilsonville,Furnas,Nebraska
69101,North Platte,Lincoln,Nebraska
69103,North Platte,Lincoln,Nebraska
69120,Arnold,Custer,Nebraska
69121,Arthur,Arthur,Nebraska
69122,Big Springs,Deuel,Nebraska
69123,Brady,Lincoln,Nebraska
69125,Broadwater,Morrill,Nebraska
69127,Brule,Keith,Nebraska
69128,Bushnell,Kimball,Nebraska
69129,Chappell,Deuel,Nebraska
69130,Cozad,Dawson,Nebraska
69131,Dalton,Cheyenne,Nebraska
69132,Dickens,Lincoln,Nebraska
69133,Dix,Kimball,Nebraska
69134,Elsie,Perkins,Nebraska
69135,Elsmere,Brown,Nebraska
69138,Gothenburg,Dawson,Nebraska
69140,Grant,Perkins,Nebraska
69141,Gurley,Cheyenne,Nebraska
69142,Halsey,Thomas,Nebraska
69143,Hershey,Lincoln,Nebraska
69144,Keystone,Keith,Nebraska
69145,Kimball,Kimball,Nebraska
69146,Lemoyne,Keith,Nebraska
69147,Lewellen,Garden,Nebraska
69148,Lisco,Garden,Nebraska
69149,Lodgepole,Cheyenne,Nebraska
69150,Madrid,Perkins,Nebraska
69151,Maxwell,Lincoln,Nebraska
69152,Mullen,Hooker,Nebraska
69153,Ogallala,Keith,Nebraska
69154,Oshkosh,Garden,Nebraska
69155,Paxton,Keith,Nebraska
69156,Potter,Cheyenne,Nebraska
69157,Purdum,Blaine,Nebraska
69160,Sidney,Cheyenne,Nebraska
69161,Seneca,Thomas,Nebraska
69162,Sidney,Cheyenne,Nebraska
69163,Stapleton,Logan,Nebraska
69165,Sutherland,Lincoln,Nebraska
69166,Thedford,Thomas,Nebraska
69167,Tryon,Mcpherson,Nebraska
69168,Venango,Perkins,Nebraska
69169,Wallace,Lincoln,Nebraska
69170,Wellfleet,Lincoln,Nebraska
69171,Willow Island,Dawson,Nebraska
69190,Oshkosh,Garden,Nebraska
69201,Valentine,Cherry,Nebraska
69210,Ainsworth,Brown,Nebraska
69211,Cody,Cherry,Nebraska
69212,Crookston,Cherry,Nebraska
69214,Johnstown,Brown,Nebraska
69216,Kilgore,Cherry,Nebraska
69217,Long Pine,Brown,Nebraska
69218,Merriman,Cherry,Nebraska
69219,Nenzel,Cherry,Nebraska
69220,Sparks,Cherry,Nebraska
69221,Wood Lake,Cherry,Nebraska
69301,Alliance,Box Butte,Nebraska
69331,Angora,Morrill,Nebraska
69333,Ashby,Grant,Nebraska
69334,Bayard,Morrill,Nebraska
69335,Bingham,Sheridan,Nebraska
69336,Bridgeport,Morrill,Nebraska
69337,Chadron,Dawes,Nebraska
69339,Crawford,Dawes,Nebraska
69340,Ellsworth,Sheridan,Nebraska
69341,Gering,Scotts Bluff,Nebraska
69343,Gordon,Sheridan,Nebraska
69345,Harrisburg,Banner,Nebraska
69346,Harrison,Sioux,Nebraska
69347,Hay Springs,Sheridan,Nebraska
69348,Hemingford,Box Butte,Nebraska
69350,Hyannis,Grant,Nebraska
69351,Lakeside,Sheridan,Nebraska
69352,Lyman,Scotts Bluff,Nebraska
69353,Mcgrew,Scotts Bluff,Nebraska
69354,Marsland,Dawes,Nebraska
69355,Melbeta,Scotts Bluff,Nebraska
69356,Minatare,Scotts Bluff,Nebraska
69357,Mitchell,Scotts Bluff,Nebraska
69358,Morrill,Scotts Bluff,Nebraska
69360,Rushville,Sheridan,Nebraska
69361,Scottsbluff,Scotts Bluff,Nebraska
69363,Scottsbluff,Scotts Bluff,Nebraska
69365,Whiteclay,Sheridan,Nebraska
69366,Whitman,Grant,Nebraska
69367,Whitney,Dawes,Nebraska
88901,The Lakes,Clark,Nevada
88905,The Lakes,Clark,Nevada
89001,Alamo,Lincoln,Nevada
89002,Henderson,Clark,Nevada
89003,Beatty,Nye,Nevada
89004,Blue Diamond,Clark,Nevada
89005,Boulder City,Clark,Nevada
89006,Boulder City,Clark,Nevada
89007,Bunkerville,Clark,Nevada
89008,Caliente,Lincoln,Nevada
89009,Henderson,Clark,Nevada
89010,Dyer,Esmeralda,Nevada
89011,Henderson,Clark,Nevada
89012,Henderson,Clark,Nevada
89013,Goldfield,Esmeralda,Nevada
89014,Henderson,Clark,Nevada
89015,Henderson,Clark,Nevada
89016,Henderson,Clark,Nevada
89017,Hiko,Lincoln,Nevada
89018,Indian Springs,Clark,Nevada
89019,Jean,Clark,Nevada
89020,Amargosa Valley,Nye,Nevada
89021,Logandale,Clark,Nevada
89022,Manhattan,Nye,Nevada
89023,Mercury,Nye,Nevada
89024,Mesquite,Clark,Nevada
89025,Moapa,Clark,Nevada
89026,Jean,Clark,Nevada
89027,Mesquite,Clark,Nevada
89028,Laughlin,Clark,Nevada
89029,Laughlin,Clark,Nevada
89030,North Las Vegas,Clark,Nevada
89031,North Las Vegas,Clark,Nevada
89032,North Las Vegas,Clark,Nevada
89033,North Las Vegas,Clark,Nevada
89036,North Las Vegas,Clark,Nevada
89037,Moapa,Clark,Nevada
89039,Cal Nev Ari,Clark,Nevada
89040,Overton,Clark,Nevada
89041,Pahrump,Nye,Nevada
89042,Panaca,Lincoln,Nevada
89043,Pioche,Lincoln,Nevada
89044,Henderson,Clark,Nevada
89045,Round Mountain,Nye,Nevada
89046,Searchlight,Clark,Nevada
89047,Silverpeak,Esmeralda,Nevada
89048,Pahrump,Nye,Nevada
89049,Tonopah,Nye,Nevada
89052,Henderson,Clark,Nevada
89053,Henderson,Clark,Nevada
89060,Pahrump,Nye,Nevada
89061,Pahrump,Nye,Nevada
89067,Moapa,Clark,Nevada
89070,Indian Springs,Clark,Nevada
89074,Henderson,Clark,Nevada
89077,Henderson,Clark,Nevada
89081,North Las Vegas,Clark,Nevada
89084,North Las Vegas,Clark,Nevada
89085,North Las Vegas,Clark,Nevada
89086,North Las Vegas,Clark,Nevada
89087,North Las Vegas,Clark,Nevada
89101,Las Vegas,Clark,Nevada
89102,Las Vegas,Clark,Nevada
89103,Las Vegas,Clark,Nevada
89104,Las Vegas,Clark,Nevada
89105,Las Vegas,Clark,Nevada
89106,Las Vegas,Clark,Nevada
89107,Las Vegas,Clark,Nevada
89108,Las Vegas,Clark,Nevada
89109,Las Vegas,Clark,Nevada
89110,Las Vegas,Clark,Nevada
89111,Las Vegas,Clark,Nevada
89112,Las Vegas,Clark,Nevada
89113,Las Vegas,Clark,Nevada
89114,Las Vegas,Clark,Nevada
89115,Las Vegas,Clark,Nevada
89116,Las Vegas,Clark,Nevada
89117,Las Vegas,Clark,Nevada
89118,Las Vegas,Clark,Nevada
89119,Las Vegas,Clark,Nevada
89120,Las Vegas,Clark,Nevada
89121,Las Vegas,Clark,Nevada
89122,Las Vegas,Clark,Nevada
89123,Las Vegas,Clark,Nevada
89124,Las Vegas,Clark,Nevada
89125,Las Vegas,Clark,Nevada
89126,Las Vegas,Clark,Nevada
89127,Las Vegas,Clark,Nevada
89128,Las Vegas,Clark,Nevada
89129,Las Vegas,Clark,Nevada
89130,Las Vegas,Clark,Nevada
89131,Las Vegas,Clark,Nevada
89132,Las Vegas,Clark,Nevada
89133,Las Vegas,Clark,Nevada
89134,Las Vegas,Clark,Nevada
89135,Las Vegas,Clark,Nevada
89136,Las Vegas,Clark,Nevada
89137,Las Vegas,Clark,Nevada
89138,Las Vegas,Clark,Nevada
89139,Las Vegas,Clark,Nevada
89140,Las Vegas,Clark,Nevada
89141,Las Vegas,Clark,Nevada
89142,Las Vegas,Clark,Nevada
89143,Las Vegas,Clark,Nevada
89144,Las Vegas,Clark,Nevada
89145,Las Vegas,Clark,Nevada
89146,Las Vegas,Clark,Nevada
89147,Las Vegas,Clark,Nevada
89148,Las Vegas,Clark,Nevada
89149,Las Vegas,Clark,Nevada
89150,Las Vegas,Clark,Nevada
89151,Las Vegas,Clark,Nevada
89152,Las Vegas,Clark,Nevada
89153,Las Vegas,Clark,Nevada
89154,Las Vegas,Clark,Nevada
89155,Las Vegas,Clark,Nevada
89156,Las Vegas,Clark,Nevada
89157,Las Vegas,Clark,Nevada
89159,Las Vegas,Clark,Nevada
89160,Las Vegas,Clark,Nevada
89161,Las Vegas,Clark,Nevada
89162,Las Vegas,Clark,Nevada
89163,The Lakes,Clark,Nevada
89164,Las Vegas,Clark,Nevada
89165,Las Vegas,Clark,Nevada
89166,Las Vegas,Clark,Nevada
89169,Las Vegas,Clark,Nevada
89170,Las Vegas,Clark,Nevada
89173,Las Vegas,Clark,Nevada
89177,Las Vegas,Clark,Nevada
89178,Las Vegas,Clark,Nevada
89179,Las Vegas,Clark,Nevada
89180,Las Vegas,Clark,Nevada
89183,Las Vegas,Clark,Nevada
89185,Las Vegas,Clark,Nevada
89191,Nellis Afb,Clark,Nevada
89193,Las Vegas,Clark,Nevada
89195,Las Vegas,Clark,Nevada
89199,Las Vegas,Clark,Nevada
89301,Ely,White Pine,Nevada
89310,Austin,Lander,Nevada
89311,Baker,White Pine,Nevada
89314,Duckwater,White Pine,Nevada
89315,Ely,White Pine,Nevada
89316,Eureka,Eureka,Nevada
89317,Lund,White Pine,Nevada
89318,Mc Gill,White Pine,Nevada
89319,Ruth,White Pine,Nevada
89402,Crystal Bay,Washoe,Nevada
89403,Dayton,Lyon,Nevada
89404,Denio,Humboldt,Nevada
89405,Empire,Washoe,Nevada
89406,Fallon,Churchill,Nevada
89407,Fallon,Churchill,Nevada
89408,Fernley,Lyon,Nevada
89409,Gabbs,Nye,Nevada
89410,Gardnerville,Douglas,Nevada
89411,Genoa,Douglas,Nevada
89412,Gerlach,Washoe,Nevada
89413,Glenbrook,Douglas,Nevada
89414,Golconda,Humboldt,Nevada
89415,Hawthorne,Mineral,Nevada
89418,Imlay,Pershing,Nevada
89419,Lovelock,Pershing,Nevada
89420,Luning,Mineral,Nevada
89421,Mc Dermitt,Humboldt,Nevada
89422,Mina,Mineral,Nevada
89423,Minden,Douglas,Nevada
89424,Nixon,Washoe,Nevada
89425,Orovada,Humboldt,Nevada
89426,Paradise Valley,Humboldt,Nevada
89427,Schurz,Mineral,Nevada
89428,Silver City,Lyon,Nevada
89429,Silver Springs,Lyon,Nevada
89430,Smith,Lyon,Nevada
89431,Sparks,Washoe,Nevada
89432,Sparks,Washoe,Nevada
89433,Sun Valley,Washoe,Nevada
89434,Sparks,Washoe,Nevada
89435,Sparks,Washoe,Nevada
89436,Sparks,Washoe,Nevada
89438,Valmy,Humboldt,Nevada
89439,Verdi,Washoe,Nevada
89440,Virginia City,Storey,Nevada
89441,Sparks,Washoe,Nevada
89442,Wadsworth,Washoe,Nevada
89444,Wellington,Lyon,Nevada
89445,Winnemucca,Humboldt,Nevada
89446,Winnemucca,Humboldt,Nevada
89447,Yerington,Lyon,Nevada
89448,Zephyr Cove,Douglas,Nevada
89449,Stateline,Douglas,Nevada
89450,Incline Village,Washoe,Nevada
89451,Incline Village,Washoe,Nevada
89452,Incline Village,Washoe,Nevada
89460,Gardnerville,Douglas,Nevada
89496,Fallon,Churchill,Nevada
89501,Reno,Washoe,Nevada
89502,Reno,Washoe,Nevada
89503,Reno,Washoe,Nevada
89504,Reno,Washoe,Nevada
89505,Reno,Washoe,Nevada
89506,Reno,Washoe,Nevada
89507,Reno,Washoe,Nevada
89509,Reno,Washoe,Nevada
89510,Reno,Washoe,Nevada
89511,Reno,Washoe,Nevada
89512,Reno,Washoe,Nevada
89513,Reno,Washoe,Nevada
89515,Reno,Washoe,Nevada
89519,Reno,Washoe,Nevada
89520,Reno,Washoe,Nevada
89521,Reno,Washoe,Nevada
89523,Reno,Washoe,Nevada
89533,Reno,Washoe,Nevada
89555,Reno,Washoe,Nevada
89557,Reno,Washoe,Nevada
89570,Reno,Washoe,Nevada
89595,Reno,Washoe,Nevada
89599,Reno,Washoe,Nevada
89701,Carson City,Carson City,Nevada
89702,Carson City,Carson City,Nevada
89703,Carson City,Carson City,Nevada
89704,Washoe Valley,Washoe,Nevada
89705,Carson City,Douglas,Nevada
89706,Carson City,Carson City,Nevada
89711,Carson City,Carson City,Nevada
89712,Carson City,Carson City,Nevada
89713,Carson City,Carson City,Nevada
89714,Carson City,Carson City,Nevada
89721,Carson City,Carson City,Nevada
89801,Elko,Elko,Nevada
89802,Elko,Elko,Nevada
89803,Elko,Elko,Nevada
89815,Spring Creek,Elko,Nevada
89820,Battle Mountain,Lander,Nevada
89821,Crescent Valley,Eureka,Nevada
89822,Carlin,Elko,Nevada
89823,Deeth,Elko,Nevada
89824,Halleck,Elko,Nevada
89825,Jackpot,Elko,Nevada
89826,Jarbidge,Elko,Nevada
89828,Lamoille,Elko,Nevada
89830,Montello,Elko,Nevada
89831,Mountain City,Elko,Nevada
89832,Owyhee,Elko,Nevada
89833,Ruby Valley,Elko,Nevada
89834,Tuscarora,Elko,Nevada
89835,Wells,Elko,Nevada
89883,West Wendover,Elko,Nevada
03031,Amherst,Hillsborough,New Hampshire
03032,Auburn,Rockingham,New Hampshire
03033,Brookline,Hillsborough,New Hampshire
03034,Candia,Rockingham,New Hampshire
03036,Chester,Rockingham,New Hampshire
03037,Deerfield,Rockingham,New Hampshire
03038,Derry,Rockingham,New Hampshire
03040,East Candia,Rockingham,New Hampshire
03041,East Derry,Rockingham,New Hampshire
03042,Epping,Rockingham,New Hampshire
03043,Francestown,Hillsborough,New Hampshire
03044,Fremont,Rockingham,New Hampshire
03045,Goffstown,Hillsborough,New Hampshire
03046,Dunbarton,Merrimack,New Hampshire
03047,Greenfield,Hillsborough,New Hampshire
03048,Greenville,Hillsborough,New Hampshire
03049,Hollis,Hillsborough,New Hampshire
03051,Hudson,Hillsborough,New Hampshire
03052,Litchfield,Hillsborough,New Hampshire
03053,Londonderry,Rockingham,New Hampshire
03054,Merrimack,Hillsborough,New Hampshire
03055,Milford,Hillsborough,New Hampshire
03057,Mont Vernon,Hillsborough,New Hampshire
03060,Nashua,Hillsborough,New Hampshire
03061,Nashua,Hillsborough,New Hampshire
03062,Nashua,Hillsborough,New Hampshire
03063,Nashua,Hillsborough,New Hampshire
03064,Nashua,Hillsborough,New Hampshire
03070,New Boston,Hillsborough,New Hampshire
03071,New Ipswich,Hillsborough,New Hampshire
03073,North Salem,Rockingham,New Hampshire
03076,Pelham,Hillsborough,New Hampshire
03077,Raymond,Rockingham,New Hampshire
03079,Salem,Rockingham,New Hampshire
03082,Lyndeborough,Hillsborough,New Hampshire
03084,Temple,Hillsborough,New Hampshire
03086,Wilton,Hillsborough,New Hampshire
03087,Windham,Rockingham,New Hampshire
03101,Manchester,Hillsborough,New Hampshire
03102,Manchester,Hillsborough,New Hampshire
03103,Manchester,Hillsborough,New Hampshire
03104,Manchester,Hillsborough,New Hampshire
03105,Manchester,Hillsborough,New Hampshire
03106,Hooksett,Merrimack,New Hampshire
03107,Manchester,Hillsborough,New Hampshire
03108,Manchester,Hillsborough,New Hampshire
03109,Manchester,Hillsborough,New Hampshire
03110,Bedford,Hillsborough,New Hampshire
03111,Manchester,Hillsborough,New Hampshire
03215,Waterville Valley,Grafton,New Hampshire
03216,Andover,Merrimack,New Hampshire
03217,Ashland,Grafton,New Hampshire
03218,Barnstead,Belknap,New Hampshire
03220,Belmont,Belknap,New Hampshire
03221,Bradford,Merrimack,New Hampshire
03222,Bristol,Grafton,New Hampshire
03223,Campton,Grafton,New Hampshire
03224,Canterbury,Merrimack,New Hampshire
03225,Center Barnstead,Belknap,New Hampshire
03226,Center Harbor,Belknap,New Hampshire
03227,Center Sandwich,Carroll,New Hampshire
03229,Contoocook,Merrimack,New Hampshire
03230,Danbury,Merrimack,New Hampshire
03231,East Andover,Merrimack,New Hampshire
03233,Elkins,Merrimack,New Hampshire
03234,Epsom,Merrimack,New Hampshire
03235,Franklin,Merrimack,New Hampshire
03237,Gilmanton,Belknap,New Hampshire
03238,Glencliff,Grafton,New Hampshire
03240,Grafton,Grafton,New Hampshire
03241,Hebron,Grafton,New Hampshire
03242,Henniker,Merrimack,New Hampshire
03243,Hill,Merrimack,New Hampshire
03244,Hillsborough,Hillsborough,New Hampshire
03245,Holderness,Grafton,New Hampshire
03246,Laconia,Belknap,New Hampshire
03247,Laconia,Belknap,New Hampshire
03249,Gilford,Belknap,New Hampshire
03251,Lincoln,Grafton,New Hampshire
03252,Lochmere,Belknap,New Hampshire
03253,Meredith,Belknap,New Hampshire
03254,Moultonborough,Carroll,New Hampshire
03255,Newbury,Merrimack,New Hampshire
03256,New Hampton,Belknap,New Hampshire
03257,New London,Merrimack,New Hampshire
03258,Chichester,Merrimack,New Hampshire
03259,North Sandwich,Carroll,New Hampshire
03260,North Sutton,Merrimack,New Hampshire
03261,Northwood,Rockingham,New Hampshire
03262,North Woodstock,Grafton,New Hampshire
03263,Pittsfield,Merrimack,New Hampshire
03264,Plymouth,Grafton,New Hampshire
03266,Rumney,Grafton,New Hampshire
03268,Salisbury,Merrimack,New Hampshire
03269,Sanbornton,Belknap,New Hampshire
03272,South Newbury,Merrimack,New Hampshire
03273,South Sutton,Merrimack,New Hampshire
03274,Stinson Lake,Grafton,New Hampshire
03275,Suncook,Merrimack,New Hampshire
03276,Tilton,Belknap,New Hampshire
03278,Warner,Merrimack,New Hampshire
03279,Warren,Grafton,New Hampshire
03280,Washington,Sullivan,New Hampshire
03281,Weare,Hillsborough,New Hampshire
03282,Wentworth,Grafton,New Hampshire
03284,Springfield,Sullivan,New Hampshire
03287,Wilmot,Merrimack,New Hampshire
03289,Winnisquam,Belknap,New Hampshire
03290,Nottingham,Rockingham,New Hampshire
03291,West Nottingham,Rockingham,New Hampshire
03293,Woodstock,Grafton,New Hampshire
03298,Tilton,Belknap,New Hampshire
03299,Tilton,Belknap,New Hampshire
03301,Concord,Merrimack,New Hampshire
03302,Concord,Merrimack,New Hampshire
03303,Concord,Merrimack,New Hampshire
03304,Bow,Merrimack,New Hampshire
03305,Concord,Merrimack,New Hampshire
03307,Loudon,Merrimack,New Hampshire
03431,Keene,Cheshire,New Hampshire
03435,Keene,Cheshire,New Hampshire
03440,Antrim,Hillsborough,New Hampshire
03441,Ashuelot,Cheshire,New Hampshire
03442,Bennington,Hillsborough,New Hampshire
03443,Chesterfield,Cheshire,New Hampshire
03444,Dublin,Cheshire,New Hampshire
03445,Sullivan,Cheshire,New Hampshire
03446,Swanzey,Cheshire,New Hampshire
03447,Fitzwilliam,Cheshire,New Hampshire
03448,Gilsum,Cheshire,New Hampshire
03449,Hancock,Hillsborough,New Hampshire
03450,Harrisville,Cheshire,New Hampshire
03451,Hinsdale,Cheshire,New Hampshire
03452,Jaffrey,Cheshire,New Hampshire
03455,Marlborough,Cheshire,New Hampshire
03456,Marlow,Cheshire,New Hampshire
03457,Nelson,Cheshire,New Hampshire
03458,Peterborough,Hillsborough,New Hampshire
03461,Rindge,Cheshire,New Hampshire
03462,Spofford,Cheshire,New Hampshire
03464,Stoddard,Cheshire,New Hampshire
03465,Troy,Cheshire,New Hampshire
03466,West Chesterfield,Cheshire,New Hampshire
03467,Westmoreland,Cheshire,New Hampshire
